system:index,MuniCode,date,mean,.geo
20210101_000000000000000000d9,030602,2021-01-01,0.6266769712712786,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000da,030601,2021-01-01,0.318282494824116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000db,030606,2021-01-01,0.2057006147242205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000dc,030605,2021-01-01,0.23411765127594922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000dd,030609,2021-01-01,0.22116991485782597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000de,030610,2021-01-01,0.1800607728679022,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000df,030611,2021-01-01,0.18643514082548937,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000e0,030710,2021-01-01,0.2271638543172669,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000e1,030712,2021-01-01,0.6906296409821376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000e2,030706,2021-01-01,0.23089023684167898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000e3,030707,2021-01-01,0.18995922511693303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000e4,030713,2021-01-01,0.13245355512514234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000e5,030714,2021-01-01,0.22285081142632734,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000e6,030708,2021-01-01,0.2255962432488017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000e7,030701,2021-01-01,0.2262671260074228,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000e8,030705,2021-01-01,0.20662517846786194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000e9,030711,2021-01-01,0.21812169887724,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000ea,030709,2021-01-01,0.19823493603248413,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000eb,030703,2021-01-01,0.19406399534964466,"{""type"":""MultiPoint"",""coordinates"":[]}"
